poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags
GALLUP_20220801_428,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty
GALLUP_20220801_429,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality
GALLUP_20220801_430,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,recession,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;recession
GALLUP_20220801_431,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes
GALLUP_20220801_432,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,66.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general
GALLUP_20220801_433,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,20.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership
GALLUP_20220801_434,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],immigration,immigration_general,6.0,,,1000,phone,adults,4.0,most_important_problem;immigration;immigration_general
GALLUP_20220801_435,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,6.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations
GALLUP_20220801_436,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,national_unity,5.0,,,1000,phone,adults,4.0,most_important_problem;government;national_unity
GALLUP_20220801_437,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,judicial_system,5.0,,,1000,phone,adults,4.0,most_important_problem;government;judicial_system
GALLUP_20220801_438,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,5.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general
GALLUP_20220801_439,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,crime_violence,4.0,,,1000,phone,adults,4.0,most_important_problem;crime;crime_violence
GALLUP_20220801_440,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],climate,climate_change,3.0,,,1000,phone,adults,4.0,most_important_problem;climate;climate_change
GALLUP_20220801_441,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty_homelessness,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty_homelessness
GALLUP_20220801_442,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,moral_decline,3.0,,,1000,phone,adults,4.0,most_important_problem;society;moral_decline
GALLUP_20220801_443,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],education,education_general,2.0,,,1000,phone,adults,4.0,most_important_problem;education;education_general
GALLUP_20220801_444,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,2.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control
GALLUP_20220801_445,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,healthcare_general,2.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;healthcare_general
GALLUP_20220801_446,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,2.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect
GALLUP_20220801_447,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,1.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform
GALLUP_20220801_448,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,school_shootings,1.0,,,1000,phone,adults,4.0,most_important_problem;guns;school_shootings
GALLUP_20220801_449,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],energy,energy_sources,1.0,,,1000,phone,adults,4.0,most_important_problem;energy;energy_sources
GALLUP_20220801_450,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,coronavirus,1.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;coronavirus
GALLUP_20220801_451,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,media,1.0,,,1000,phone,adults,4.0,most_important_problem;government;media
GALLUP_20220801_452,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,drugs,1.0,,,1000,phone,adults,4.0,most_important_problem;crime;drugs
GALLUP_20220801_453,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,national_security,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;national_security
GALLUP_20220801_454,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,foreign_policy,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;foreign_policy
GALLUP_20220801_455,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,other,2.0,,,1000,phone,adults,4.0,most_important_problem;other;other
GALLUP_20220801_456,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,no_opinion,3.0,,,1000,phone,adults,4.0,most_important_problem;other;no_opinion
GALLUP_20220801_457,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,2.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform
GALLUP_20220801_458,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,judicial_system,4.0,,,1000,phone,adults,4.0,most_important_problem;government;judicial_system
GALLUP_20220801_459,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,38.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220801_460,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,17.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation
GALLUP_20220801_461,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,12.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220801_462,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality
GALLUP_20220801_463,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,wages,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;wages
GALLUP_20220801_464,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty
GALLUP_20220801_465,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,22.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership
GALLUP_20220801_466,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,5.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations
GALLUP_20220801_467,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,national_unity,4.0,,,1000,phone,adults,4.0,most_important_problem;government;national_unity
GALLUP_20220801_468,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty_homelessness,4.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty_homelessness
GALLUP_20220801_469,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,3.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect
GALLUP_20220801_470,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,4.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform
GALLUP_20220801_471,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],education,education_general,1.0,,,1000,phone,adults,4.0,most_important_problem;education;education_general
GALLUP_20220801_472,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,1.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control
GALLUP_20220801_473,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,4.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general
GALLUP_20220801_474,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,judicial_system,2.0,,,1000,phone,adults,4.0,most_important_problem;government;judicial_system
GALLUP_20220801_475,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,russia,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;russia
GALLUP_20220801_476,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-08-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],energy,energy_sources,2.0,,,1000,phone,adults,4.0,most_important_problem;energy;energy_sources
GALLUP_20220901_477,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,38.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220901_478,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,17.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation
GALLUP_20220901_479,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,12.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220901_480,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,energy_prices,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;energy_prices
GALLUP_20220901_481,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty
GALLUP_20220901_482,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,unemployment,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;unemployment
GALLUP_20220901_483,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality
GALLUP_20220901_484,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,wages,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;wages
GALLUP_20220901_485,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes
GALLUP_20220901_486,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,budget_deficit,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;budget_deficit
GALLUP_20220901_487,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,66.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general
GALLUP_20220901_488,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,22.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership
GALLUP_20220901_489,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],immigration,immigration_general,6.0,,,1000,phone,adults,4.0,most_important_problem;immigration;immigration_general
GALLUP_20220901_490,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,5.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations
GALLUP_20220901_491,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,national_unity,4.0,,,1000,phone,adults,4.0,most_important_problem;government;national_unity
GALLUP_20220901_492,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,4.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general
GALLUP_20220901_493,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,4.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform
GALLUP_20220901_494,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty_homelessness,4.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty_homelessness
GALLUP_20220901_495,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,crime_violence,4.0,,,1000,phone,adults,4.0,most_important_problem;crime;crime_violence
GALLUP_20220901_496,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],climate,climate_change,3.0,,,1000,phone,adults,4.0,most_important_problem;climate;climate_change
GALLUP_20220901_497,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,3.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect
GALLUP_20220901_498,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,moral_decline,3.0,,,1000,phone,adults,4.0,most_important_problem;society;moral_decline
GALLUP_20220901_499,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,healthcare_general,2.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;healthcare_general
GALLUP_20220901_500,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,judicial_system,2.0,,,1000,phone,adults,4.0,most_important_problem;government;judicial_system
GALLUP_20220901_501,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],energy,energy_sources,2.0,,,1000,phone,adults,4.0,most_important_problem;energy;energy_sources
GALLUP_20220901_502,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,1.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control
GALLUP_20220901_503,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,media,1.0,,,1000,phone,adults,4.0,most_important_problem;government;media
GALLUP_20220901_504,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],education,education_general,1.0,,,1000,phone,adults,4.0,most_important_problem;education;education_general
GALLUP_20220901_505,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,russia,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;russia
GALLUP_20220901_506,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,drugs,1.0,,,1000,phone,adults,4.0,most_important_problem;crime;drugs
GALLUP_20220901_507,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,foreign_policy,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;foreign_policy
GALLUP_20220901_508,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,other,2.0,,,1000,phone,adults,4.0,most_important_problem;other;other
GALLUP_20220901_509,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,no_opinion,3.0,,,1000,phone,adults,4.0,most_important_problem;other;no_opinion
GALLUP_20220901_510,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,46.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220901_511,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,20.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation
GALLUP_20220901_512,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,18.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20220901_513,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,budget_deficit,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;budget_deficit
GALLUP_20220901_514,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty
GALLUP_20220901_515,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,energy_prices,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;energy_prices
GALLUP_20220901_516,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,61.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general
GALLUP_20220901_517,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,14.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership
GALLUP_20220901_518,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],immigration,immigration_general,8.0,,,1000,phone,adults,4.0,most_important_problem;immigration;immigration_general
GALLUP_20220901_519,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,2.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations
GALLUP_20220901_520,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,moral_decline,2.0,,,1000,phone,adults,4.0,most_important_problem;society;moral_decline
GALLUP_20220901_521,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,healthcare_general,1.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;healthcare_general
GALLUP_20220901_522,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],climate,climate_change,4.0,,,1000,phone,adults,4.0,most_important_problem;climate;climate_change
GALLUP_20220901_523,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,1.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect
GALLUP_20220901_524,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],education,education_general,2.0,,,1000,phone,adults,4.0,most_important_problem;education;education_general
GALLUP_20220901_525,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,2.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control
GALLUP_20220901_526,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,3.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general
GALLUP_20220901_527,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,national_security,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;national_security
GALLUP_20220901_528,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,coronavirus,1.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;coronavirus
GALLUP_20220901_529,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,war_fear,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;war_fear
GALLUP_20220901_530,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-09-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,welfare,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;welfare
GALLUP_20221001_531,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,46.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20221001_532,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,20.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation
GALLUP_20221001_533,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,18.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general
GALLUP_20221001_534,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,energy_prices,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;energy_prices
GALLUP_20221001_535,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality
GALLUP_20221001_536,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,unemployment,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;unemployment
GALLUP_20221001_537,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,budget_deficit,2.0,,,1000,phone,adults,4.0,most_important_problem;economy;budget_deficit
GALLUP_20221001_538,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty
GALLUP_20221001_539,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes
GALLUP_20221001_540,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2022-10-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,wages,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;wages
