measure_id,state,year,election_date,election_type,measure_name,wording,summary,topic,subtopic,passed,support_pct,oppose_pct,threshold,margin,votes_for,votes_against,total_votes,partisan_leans,campaign_contributions,tags,source_url,notes
ND_2024_Constitution,ND,2024,2024-11-08,general,Constitutional Measure 5,"Legalizes production, processing, and sale of marijuana for recreational use for adults 21 and older.","Legalizes production, processing, and sale of marijuana for recreational use for adults 21 and older.",drugs,,FALSE,47.47,52.53,,,172174,190548,,,,failed;2024;ND,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,Outcome: Failed &#91; 176 &#93;. No vote percentages available.
SD_2024_InitiatedMea,SD,2024,2024-11-08,general,Initiated Measure 29,"Legalizes the possession of, distribution and recreational usage of marijuana for adults 21 or older. &#91; 178 &#93;","Legalizes the possession of, distribution and recreational usage of marijuana for adults 21 or older. &#91; 178 &#93;",drugs,,FALSE,44.46,55.54,,,189916,237228,,,,failed;2024;SD,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,Outcome: Failed &#91; 177 &#93;. No vote percentages available.
CO_2024_Proposition1,CO,2024,2024-11-05,general,Proposition 131,Implements a top-four nonpartisan primary; with ranked-choice voting for the general election for state and federal offices. &#91; 184 &#93;,Implements a top-four nonpartisan primary; with ranked-choice voting for the general election for state and federal offices. &#91; 184 &#93;,voting_rights,,FALSE,53.50,46.50,50.0,3.50,1385060,1595256,,,,voting_rights;2024;CO;failed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
MO_2024_Amendment7,MO,2024,2024-11-05,general,Amendment 7,"Prohibits state and local governments from allowing non-citizens to vote , and ban ranked-choice voting in the state. &#91; 87 &#93;","Prohibits state and local governments from allowing non-citizens to vote , and ban ranked-choice voting in the state. &#91; 87 &#93;",voting_rights,,TRUE,68.40,31.60,50.0,18.40,1966852,906851,,,,voting_rights;2024;MO;passed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
NV_2024_Question3,NV,2024,2024-11-05,general,Question 3,Implements a top-five nonpartisan primary; with ranked-choice voting for the general election for state and federal offices. &#91; 184 &#93;,Implements a top-five nonpartisan primary; with ranked-choice voting for the general election for state and federal offices. &#91; 184 &#93;,voting_rights,,FALSE,53.00,47.00,50.0,3.00,664011,747719,,,,voting_rights;2024;NV;failed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
OK_2024_StateQuestio,OK,2024,2024-11-05,general,State Question 834,Prohibits state and local governments from allowing non-citizens to vote . &#91; 194 &#93;,Prohibits state and local governments from allowing non-citizens to vote . &#91; 194 &#93;,government,,TRUE,80.70,19.30,50.0,30.70,1207520,288267,,,,government;2024;OK;passed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
OR_2024_Measure117,OR,2024,2024-11-05,general,Measure 117,Implements ranked-choice voting for primary and general elections for statewide executive and federal offices. &#91; 195 &#93;,Implements ranked-choice voting for primary and general elections for statewide executive and federal offices. &#91; 195 &#93;,voting_rights,,FALSE,57.70,42.30,50.0,7.70,893668,1219013,,,,voting_rights;2024;OR;failed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
SC_2024_CitizenshipR,SC,2024,2024-11-05,general,Citizenship Requirement for Voting,Prohibits state and local governments from allowing non-citizens to vote . &#91; 197 &#93;,Prohibits state and local governments from allowing non-citizens to vote . &#91; 197 &#93;,voting_rights,,TRUE,85.90,14.10,50.0,35.90,,,,,,voting_rights;2024;SC;passed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
SD_2024_AmendmentH,SD,2024,2024-11-05,general,Amendment H,"Implements top-two primaries for state, county, and federal offices. &#91; 199 &#93;","Implements top-two primaries for state, county, and federal offices. &#91; 199 &#93;",government,,FALSE,65.60,34.40,50.0,15.60,141570,270048,,,,government;2024;SD;failed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
WI_2024_CitizenshipV,WI,2024,2024-11-05,general,Citizenship Voting Requirement,Prohibits state and local governments from allowing non-citizens to vote . &#91; 201 &#93;,Prohibits state and local governments from allowing non-citizens to vote . &#91; 201 &#93;,voting_rights,,TRUE,70.50,29.50,50.0,20.50,2272446,950445,,,,voting_rights;2024;WI;passed,https://en.wikipedia.org/wiki/2024_United_States_ballot_measures,
AL_2022_Amendment1,AL,2022,2022-11-08,general,Amendment 1,"Authorize $85 Million in Bonds for Public Historical Sites and State Parks Amendment Sale and issuance of $85 million in bonds for improving, renovating, acquiring, constructing and maintenance of state parks and historical sites.","Authorize $85 Million in Bonds for Public Historical Sites and State Parks Amendment Sale and issuance of $85 million in bonds for improving, renovating, acquiring, constructing and maintenance of state parks and historical sites.",taxes,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_AlabamaQuest,AL,2022,2022-11-08,general,Alabama Question,Alabama Recompiled Constitution Ratification Question Ratify the Constitution of Alabama of 2022 that was updated and recompiled. Remove racist language. Update or remove outdated language. Remove duplicate or repealed provisions. Arrange local amendments by county of application.,Alabama Recompiled Constitution Ratification Question Ratify the Constitution of Alabama of 2022 that was updated and recompiled. Remove racist language. Update or remove outdated language. Remove duplicate or repealed provisions. Arrange local amendments by county of application.,government,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment2,AL,2022,2022-11-08,general,Amendment 2,Broadband Internet Infrastructure Funding Amendment Allow state and local governments to fund the provision or expansion of broadband infrastructure from the private or public sectors.,Broadband Internet Infrastructure Funding Amendment Allow state and local governments to fund the provision or expansion of broadband infrastructure from the private or public sectors.,transportation,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment3,AL,2022,2022-11-08,general,Amendment 3,Notice to Victim's Family Required for Commutation or Reprieve of Death Sentences Amendment Requires the Governor to notify the Attorney General and the victim's family before commuting or reprieving the death sentence of a person.,Notice to Victim's Family Required for Commutation or Reprieve of Death Sentences Amendment Requires the Governor to notify the Attorney General and the victim's family before commuting or reprieving the death sentence of a person.,government,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment4,AL,2022,2022-11-08,general,Amendment 4,Prohibit Changes to Election Conduct Laws within Six Months of General Elections Amendment Require any legislation that changes the conduct of a general election to be implemented at least six months before a general election.,Prohibit Changes to Election Conduct Laws within Six Months of General Elections Amendment Require any legislation that changes the conduct of a general election to be implemented at least six months before a general election.,voting_rights,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment5,AL,2022,2022-11-08,general,Amendment 5,Remove Orphans' Business from Probate Court Jurisdiction Amendment Remove orphans' businesses from the jurisdiction of county probate courts.,Remove Orphans' Business from Probate Court Jurisdiction Amendment Remove orphans' businesses from the jurisdiction of county probate courts.,government,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment6,AL,2022,2022-11-08,general,Amendment 6,"Authorize Certain Cities to Use Special Property Tax Revenue to Pay for Capital Improvements Directly Amendment Allow certain cities to pass a special property tax to pay for capital improvements directly, instead of through paying through bonds or other forms of debt.","Authorize Certain Cities to Use Special Property Tax Revenue to Pay for Capital Improvements Directly Amendment Allow certain cities to pass a special property tax to pay for capital improvements directly, instead of through paying through bonds or other forms of debt.",taxes,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment7,AL,2022,2022-11-08,general,Amendment 7,Local Economic and Industrial Development Bonds and Financing Amendment Change the requirement for local governments to pay for economic and industrial development.,Local Economic and Industrial Development Bonds and Financing Amendment Change the requirement for local governments to pay for economic and industrial development.,taxes,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment8,AL,2022,2022-11-08,general,Amendment 8,"Public Service Commission to Regulate Private Sewer Systems in Shelby County Amendment Provide that the State Public Service Commission to regulate privately-owned sewer systems and plants in Shelby County, Alabama , including the charges and rates.","Public Service Commission to Regulate Private Sewer Systems in Shelby County Amendment Provide that the State Public Service Commission to regulate privately-owned sewer systems and plants in Shelby County, Alabama , including the charges and rates.",government,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment9,AL,2022,2022-11-08,general,Amendment 9,"Public Service Commission to Regulate Private Sewer System in Lake View Amendment Provide that the State Public Service Commission to regulate privately-owned sewer systems and plants in Lake View, Alabama from 2023 to 2027.","Public Service Commission to Regulate Private Sewer System in Lake View Amendment Provide that the State Public Service Commission to regulate privately-owned sewer systems and plants in Lake View, Alabama from 2023 to 2027.",government,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AL_2022_Amendment10,AL,2022,2022-11-08,general,Amendment 10,Incorporate Voter-Approved Amendments in New State Constitution Measure Authorize the Code Commissioner to incorporate voter-approved constitutional amendments at the May and November elections of 2022.,Incorporate Voter-Approved Amendments in New State Constitution Measure Authorize the Code Commissioner to incorporate voter-approved constitutional amendments at the May and November elections of 2022.,voting_rights,,TRUE,,,,,,,,,,passed;2022;AL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AK_2022_BallotMeasur,AK,2022,2022-11-08,general,Ballot Measure 1,Constitutional Convention Question Hold a state constitutional convention,Constitutional Convention Question Hold a state constitutional convention,voting_rights,,FALSE,,,,,,,,,,failed;2022;AK,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
AZ_2022_Proposition1,AZ,2022,2022-11-08,general,Proposition 128,Legislative Changes to Ballot Initiatives with Invalid Provisions Amendment Allow the Legislature to amend or repeal voter-approved ballot initiatives if it has portions that has been declared unconstitutional by the Arizona Supreme Court or U.S. Supreme Court .,Legislative Changes to Ballot Initiatives with Invalid Provisions Amendment Allow the Legislature to amend or repeal voter-approved ballot initiatives if it has portions that has been declared unconstitutional by the Arizona Supreme Court or U.S. Supreme Court .,voting_rights,,FALSE,,,,,,,,,,failed;2022;AZ,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
AZ_2022_Proposition2,AZ,2022,2022-11-08,general,Proposition 209,Healthcare Debt Interest Rate Limit and Debt Collection Exemptions Initiative Limit interest rates for medical debt. Increase amount of property exempt from debt collection.,Healthcare Debt Interest Rate Limit and Debt Collection Exemptions Initiative Limit interest rates for medical debt. Increase amount of property exempt from debt collection.,healthcare,,TRUE,,,,,,,,,,passed;2022;AZ,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AZ_2022_Proposition3,AZ,2022,2022-11-08,general,Proposition 308,In-State Tuition for Non-Citizen Residents Measure Repeal provisions of Proposition 300 (2006) that banned in-state tuition for non-citizen high school students in Arizona.,In-State Tuition for Non-Citizen Residents Measure Repeal provisions of Proposition 300 (2006) that banned in-state tuition for non-citizen high school students in Arizona.,education,,TRUE,,,,,,,,,,passed;2022;AZ,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
AR_2022_Issue1,AR,2022,2022-11-08,general,Issue 1,Legislative Authority to Call a Special Session Amendment Allows the Legislature to convene in an extraordinary session upon either: A joint proclamation from the Speaker of the House and the Senate President Pro Tempore . A proclamation signed by two-thirds of the members in both chambers of the Legislature .,Legislative Authority to Call a Special Session Amendment Allows the Legislature to convene in an extraordinary session upon either: A joint proclamation from the Speaker of the House and the Senate President Pro Tempore . A proclamation signed by two-thirds of the members in both chambers of the Legislature .,government,,FALSE,,,,,,,,,,failed;2022;AR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
AR_2022_Issue2,AR,2022,2022-11-08,general,Issue 2,60% Supermajority Vote Requirement for Constitutional Amendments and Ballot Initiatives Measure Require a 60% supermajority vote of approval for the adoption of citizen-initiated constitutional amendments and state statutes .,60% Supermajority Vote Requirement for Constitutional Amendments and Ballot Initiatives Measure Require a 60% supermajority vote of approval for the adoption of citizen-initiated constitutional amendments and state statutes .,voting_rights,,FALSE,,,,,,,,,,failed;2022;AR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
AR_2022_Issue3,AR,2022,2022-11-08,general,Issue 3,"Government Burden of Free Exercise of Religion Amendment Provide that the State Government ""shall not burden a person's freedom of religion even if the burden results from a rule of general applicability"".","Government Burden of Free Exercise of Religion Amendment Provide that the State Government ""shall not burden a person's freedom of religion even if the burden results from a rule of general applicability"".",government,,FALSE,,,,,,,,,,failed;2022;AR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
AR_2022_Issue4,AR,2022,2022-11-08,general,Issue 4,Marijuana Legalization Initiative Legalize the possession and use of up to one ounce of marijuana for persons who are at least 21 years old Enact a 10% tax on marijuana sales Require the state Alcoholic Beverage Control Division to regulate marijuana businesses.,Marijuana Legalization Initiative Legalize the possession and use of up to one ounce of marijuana for persons who are at least 21 years old Enact a 10% tax on marijuana sales Require the state Alcoholic Beverage Control Division to regulate marijuana businesses.,taxes,,FALSE,,,,,,,,,,failed;2022;AR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
CA_2022_Proposition1,CA,2022,2022-11-08,general,Proposition 1,"Right to Reproductive Freedom Amendment Prohibit the state government from denying or interfering with an individual's reproductive freedom, including their fundamental right to choose to have an abortion and their fundamental right to choose or refuse the use of contraceptives .","Right to Reproductive Freedom Amendment Prohibit the state government from denying or interfering with an individual's reproductive freedom, including their fundamental right to choose to have an abortion and their fundamental right to choose or refuse the use of contraceptives .",abortion,,TRUE,,,,,,,,,,passed;2022;CA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
CA_2022_Proposition2,CA,2022,2022-11-08,general,Proposition 26,"Legalize Sports Betting on American Indian Lands Initiative Legalize sports betting at Native American casinos and licensed racetracks in California. Legalize roulette and dice games at Native American casinos. The games can be offered after tribal-state compacts have been amended appropriately. Impose a 10 percent tax on sports betting at racetracks , with the revenue generated being used to enforce and implement problem-gambling prevention programs.","Legalize Sports Betting on American Indian Lands Initiative Legalize sports betting at Native American casinos and licensed racetracks in California. Legalize roulette and dice games at Native American casinos. The games can be offered after tribal-state compacts have been amended appropriately. Impose a 10 percent tax on sports betting at racetracks , with the revenue generated being used to enforce and implement problem-gambling prevention programs.",taxes,,FALSE,,,,,,,,,,failed;2022;CA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
CA_2022_Proposition3,CA,2022,2022-11-08,general,Proposition 30,"Tax on Income Above $2 Million for Zero-Emissions Vehicles and Wildfire Prevention Initiative Increase the personal income tax for those making over $2 million by 1.75 percent. The additional revenue would be used to fund zero-emission vehicle subsidies and infrastructure, and wildfire suppression and prevention programs.","Tax on Income Above $2 Million for Zero-Emissions Vehicles and Wildfire Prevention Initiative Increase the personal income tax for those making over $2 million by 1.75 percent. The additional revenue would be used to fund zero-emission vehicle subsidies and infrastructure, and wildfire suppression and prevention programs.",taxes,,FALSE,,,,,,,,,,failed;2022;CA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
CO_2022_AmendmentD,CO,2022,2022-11-08,general,Amendment D,"Designate Judges to Twenty-Third Judicial District Measure Require the Governor to designate judges from the 18th Judicial District to serve in the new 23rd Judicial District by November 30, 2024 Require these new judges to establish residence in the new 23rd Judicial District by January 7, 2025.","Designate Judges to Twenty-Third Judicial District Measure Require the Governor to designate judges from the 18th Judicial District to serve in the new 23rd Judicial District by November 30, 2024 Require these new judges to establish residence in the new 23rd Judicial District by January 7, 2025.",government,,TRUE,,,,,,,,,,passed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
CO_2022_AmendmentE,CO,2022,2022-11-08,general,Amendment E,"Homestead Exemption to Surviving Spouses of U.S. Armed Forces Members and Veterans Measure Extend an existing primary residence property tax exemption to seniors, disabled veterans and surviving spouses of veterans who have died.","Homestead Exemption to Surviving Spouses of U.S. Armed Forces Members and Veterans Measure Extend an existing primary residence property tax exemption to seniors, disabled veterans and surviving spouses of veterans who have died.",taxes,,TRUE,,,,,,,,,,passed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
CO_2022_AmendmentF,CO,2022,2022-11-08,general,Amendment F,"Charitable Gaming Measure Repeal the ban on paying managers and operators of charitable gaming activities. Limit the compensation amounts to the minimum wage until July 1, 2024. Reduce the time an organization that must exist before obtaining a charitable gaming license through January 1, 2025 from 5 years to 3 years. Allow the Legislature to determine how long an organization must exist before obtaining a charitable gaming license after January 1, 2025.","Charitable Gaming Measure Repeal the ban on paying managers and operators of charitable gaming activities. Limit the compensation amounts to the minimum wage until July 1, 2024. Reduce the time an organization that must exist before obtaining a charitable gaming license through January 1, 2025 from 5 years to 3 years. Allow the Legislature to determine how long an organization must exist before obtaining a charitable gaming license after January 1, 2025.",minimum_wage,,FALSE,,,,,,,,,,failed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
CO_2022_Proposition1,CO,2022,2022-11-08,general,Proposition 121,"State Income Tax Rate Reduction Initiative Decrease the state income tax rate from 4.55% to 4.40% for tax years commencing on or after January 1, 2022.","State Income Tax Rate Reduction Initiative Decrease the state income tax rate from 4.55% to 4.40% for tax years commencing on or after January 1, 2022.",taxes,,TRUE,,,,,,,,,,passed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
CO_2022_PropositionF,CO,2022,2022-11-08,general,Proposition FF,Reduce Income Tax Deduction Amounts to Fund School Meals Program Measure Reduce income tax deductions. Use revenue generated to create and fund the Healthy School Meals for All Program to pay schools to provide free meals to students.,Reduce Income Tax Deduction Amounts to Fund School Meals Program Measure Reduce income tax deductions. Use revenue generated to create and fund the Healthy School Meals for All Program to pay schools to provide free meals to students.,taxes,,TRUE,,,,,,,,,,passed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
CO_2022_PropositionG,CO,2022,2022-11-08,general,Proposition GG,Table of Changes to Income Tax Owed Required for Citizen Initiatives Measure Require ballot initiatives that affect income taxes to include information on how the change would impact income tax for people of different income.,Table of Changes to Income Tax Owed Required for Citizen Initiatives Measure Require ballot initiatives that affect income taxes to include information on how the change would impact income tax for people of different income.,taxes,,TRUE,,,,,,,,,,passed;2022;CO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
FL_2022_Amendment1,FL,2022,2022-11-08,general,Amendment 1,Disregard Flood Resistance Improvements in Property Value Assessments Measure Prohibit flood resistance improvements to a home from being accounted in a property's assessed value.,Disregard Flood Resistance Improvements in Property Value Assessments Measure Prohibit flood resistance improvements to a home from being accounted in a property's assessed value.,housing,,FALSE,,,,,,,,,,failed;2022;FL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
FL_2022_Amendment2,FL,2022,2022-11-08,general,Amendment 2,"Abolish the Constitution Revision Commission Measure Abolish the Florida Constitution Revision Commission, that meets every 20 years to propose changes to the state constitution .","Abolish the Constitution Revision Commission Measure Abolish the Florida Constitution Revision Commission, that meets every 20 years to propose changes to the state constitution .",government,,FALSE,,,,,,,,,,failed;2022;FL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
FL_2022_Amendment3,FL,2022,2022-11-08,general,Amendment 3,"Additional Homestead Property Tax Exemption for Certain Public Service Workers Amendment Provide an additional homestead tax exemption on property owned by certain public service workers . (Includes teachers, law enforcement officers , emergency medical personnel, military personnel, Florida National Guard and child welfare service employees.)","Additional Homestead Property Tax Exemption for Certain Public Service Workers Amendment Provide an additional homestead tax exemption on property owned by certain public service workers . (Includes teachers, law enforcement officers , emergency medical personnel, military personnel, Florida National Guard and child welfare service employees.)",taxes,,FALSE,,,,,,,,,,failed;2022;FL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
GA_2022_Amendment1,GA,2022,2022-11-08,general,Amendment 1,Suspend Compensation for Assembly Members and Public Officials Indicted for a Felony Measure Suspend compensation for public officials while the individual is suspended from office due to an indictment for a felony.,Suspend Compensation for Assembly Members and Public Officials Indicted for a Felony Measure Suspend compensation for public officials while the individual is suspended from office due to an indictment for a felony.,crime,,TRUE,,,,,,,,,,passed;2022;GA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
GA_2022_Amendment2,GA,2022,2022-11-08,general,Amendment 2,Temporary Property Tax Change for Disaster Areas Measure Allow local governments to give tax relief to property damaged by a disaster and located within a declared disaster zone.,Temporary Property Tax Change for Disaster Areas Measure Allow local governments to give tax relief to property damaged by a disaster and located within a declared disaster zone.,taxes,,TRUE,,,,,,,,,,passed;2022;GA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
GA_2022_ReferendumA,GA,2022,2022-11-08,general,Referendum A,Timber Equipment Exempt from Property Taxes Measure Exempt certain timber equipment owned by a timber producer from property taxes.,Timber Equipment Exempt from Property Taxes Measure Exempt certain timber equipment owned by a timber producer from property taxes.,taxes,,TRUE,,,,,,,,,,passed;2022;GA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
GA_2022_ReferendumB,GA,2022,2022-11-08,general,Referendum B,Merged Family-Owned Farms and Dairy and Eggs Tax Exemption Measure Expand agricultural equipment tax exemption and produce to include those owned by merged family farms.,Merged Family-Owned Farms and Dairy and Eggs Tax Exemption Measure Expand agricultural equipment tax exemption and produce to include those owned by merged family farms.,taxes,,TRUE,,,,,,,,,,passed;2022;GA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
ID_2022_AdvisoryBall,ID,2022,2022-11-08,general,Advisory Ballot,Income and Corporate Tax Changes and Education Funding Question Enact a flat 5.8% income and corporate tax rate. Tax rebates to qualifying taxpayers. $410 million of revenue from sales tax to fund education and in-demand job funds.,Income and Corporate Tax Changes and Education Funding Question Enact a flat 5.8% income and corporate tax rate. Tax rebates to qualifying taxpayers. $410 million of revenue from sales tax to fund education and in-demand job funds.,taxes,,TRUE,,,,,,,,,,passed;2022;ID,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
ID_2022_Constitution,ID,2022,2022-11-08,general,Constitutional Amendment SJR 102,Legislative Authority to Call a Special Session Amendment Allow the Senate President and House Speaker to call a special session if requested by over 60% of legislators in both houses. Allow the Legislature to only consider the topics specified in the written request during the special legislative sessions. Require a legislative session on the first Thursday of December after a general election .,Legislative Authority to Call a Special Session Amendment Allow the Senate President and House Speaker to call a special session if requested by over 60% of legislators in both houses. Allow the Legislature to only consider the topics specified in the written request during the special legislative sessions. Require a legislative session on the first Thursday of December after a general election .,voting_rights,,TRUE,,,,,,,,,,passed;2022;ID,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
IL_2022_Amendment1,IL,2022,2022-11-08,general,Amendment 1,"Right to Collective Bargaining Measure Guarantee workers the right to organize and the right to collective bargaining . Prohibit any law that ""interferes with, negates, or diminishes the right of employees to organize and bargain collectively.""","Right to Collective Bargaining Measure Guarantee workers the right to organize and the right to collective bargaining . Prohibit any law that ""interferes with, negates, or diminishes the right of employees to organize and bargain collectively.""",labor,,TRUE,,,,,,,,,,passed;2022;IL,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
IA_2022_Amendment1,IA,2022,2022-11-08,general,Amendment 1,Right to Keep and Bear Arms Amendment Amends the Iowa constitution to include the right to own and bear arms. Strict scrutiny for any alleged violations of the right.,Right to Keep and Bear Arms Amendment Amends the Iowa constitution to include the right to own and bear arms. Strict scrutiny for any alleged violations of the right.,government,,TRUE,,,,,,,,,,passed;2022;IA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
KS_2022_KansasValueT,KS,2022,2022-11-08,general,Kansas Value Them Both Amendment,Kansas No State Constitutional Right to Abortion and Legislative Power to Regulate Abortion Amendment Changes state constitution to state that nothing in the state constitution creates a right to abortion or requires government funding for abortion .,Kansas No State Constitutional Right to Abortion and Legislative Power to Regulate Abortion Amendment Changes state constitution to state that nothing in the state constitution creates a right to abortion or requires government funding for abortion .,abortion,,FALSE,,,,,,,,,,failed;2022;KS,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
KS_2022_Amendment1,KS,2022,2022-11-08,general,Amendment 1,Legislative Veto or Suspension of Executive Agency Regulations Amendment Authorizes the Legislature to veto or suspend rules or regulations adopted by executive agencies via a simple majority vote.,Legislative Veto or Suspension of Executive Agency Regulations Amendment Authorizes the Legislature to veto or suspend rules or regulations adopted by executive agencies via a simple majority vote.,government,,FALSE,,,,,,,,,,failed;2022;KS,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
KS_2022_Amendment2,KS,2022,2022-11-08,general,Amendment 2,County Sheriff Election and Recall Amendment Requires the election of county sheriffs in counties that had not abolished the office and provide that sheriffs may be recalled from office.,County Sheriff Election and Recall Amendment Requires the election of county sheriffs in counties that had not abolished the office and provide that sheriffs may be recalled from office.,voting_rights,,TRUE,,,,,,,,,,passed;2022;KS,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
KY_2022_Amendment1,KY,2022,2022-11-08,general,Amendment 1,"Changes to Legislative Session End Dates and Special Sessions Amendment Require the Legislature to have a 60% supermajority to change the end date of the legislative session. Permit the House Speaker and Senate President to call a special legislative session that lasts up to 12 days. Laws that are passed come into effect on July 1 of the year that act was passed or after 90 days, whichever was later. Remove legislative session end dates. Limit legislative sessions in odd-numbered years to 30 day","Changes to Legislative Session End Dates and Special Sessions Amendment Require the Legislature to have a 60% supermajority to change the end date of the legislative session. Permit the House Speaker and Senate President to call a special legislative session that lasts up to 12 days. Laws that are passed come into effect on July 1 of the year that act was passed or after 90 days, whichever was later. Remove legislative session end dates. Limit legislative sessions in odd-numbered years to 30 day",government,,FALSE,,,,,,,,,,failed;2022;KY,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
KY_2022_Amendment2,KY,2022,2022-11-08,general,Amendment 2,No Right to Abortion in Constitution Amendment Change the state constitution to state that nothing in the state constitution creates a right to abortion or requires government funding for abortion .,No Right to Abortion in Constitution Amendment Change the state constitution to state that nothing in the state constitution creates a right to abortion or requires government funding for abortion .,abortion,,FALSE,,,,,,,,,,failed;2022;KY,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
